prop_handle,enum_value,term_value,http_status,passed,notes
laboratory_test_name,Blood leukocyte count,Blood leukocyte count,200,True,
laboratory_test_name,"Blood Urea Nitrogen (BUN), Serum","Blood Urea Nitrogen (BUN), Serum",200,True,
laboratory_test_name,"Blood Urea Nitrogen (BUN)/Creatinine Ratio, Serum","Blood Urea Nitrogen (BUN)/Creatinine Ratio, Serum",200,True,
laboratory_test_name,"Blood, Spot Urine","Blood, Spot Urine",200,True,
laboratory_test_name,"BRAF Gene Mutation V600E, Tissue","BRAF Gene Mutation V600E, Tissue",200,True,
laboratory_test_name,"Bromide, Serum","Bromide, Serum",200,True,
laboratory_test_name,"Busulfan, Blood","Busulfan, Blood",200,True,
laboratory_test_name,"C Reactive Protein, High Sensitivity, Serum","C Reactive Protein, High Sensitivity, Serum",200,True,
laboratory_test_name,"C Reactive Protein, Serum","C Reactive Protein, Serum",200,True,
laboratory_test_name,"C-Peptide, Serum","C-Peptide, Serum",200,True,
laboratory_test_name,"C-Telopeptide, Serum","C-Telopeptide, Serum",200,True,
laboratory_test_name,"Cadaverine, Tissue","Cadaverine, Tissue",200,True,
laboratory_test_name,"Calcitonin, Serum","Calcitonin, Serum",200,True,
laboratory_test_name,"Calcium Oxalate Crystals, Urine","Calcium Oxalate Crystals, Urine",200,True,
laboratory_test_name,"Calcium, 24 hour, Urine","Calcium, 24 hour, Urine",200,True,
laboratory_test_name,"Calcium, Corrected, Serum","Calcium, Corrected, Serum",200,True,
laboratory_test_name,"Calcium, Ionized, Arterial Blood","Calcium, Ionized, Arterial Blood",200,True,
laboratory_test_name,"Calcium, Ionized, Serum","Calcium, Ionized, Serum",200,True,
laboratory_test_name,"Calcium, Serum","Calcium, Serum",200,True,
laboratory_test_name,Calculated creatinine clearance,Calculated creatinine clearance,200,True,
laboratory_test_name,"Cancer Antigen 27-29 (CA27-29), Serum","Cancer Antigen 27-29 (CA27-29), Serum",200,True,
laboratory_test_name,"Carbamazepine, Serum","Carbamazepine, Serum",200,True,
laboratory_test_name,"Carbon Dioxide, Partial Pressure, mmHg, Arterial Blood","Carbon Dioxide, Partial Pressure, mmHg, Arterial Blood",200,True,
laboratory_test_name,"Carbon Monoxide Diffusing Capacity, Respiratory System","Carbon Monoxide Diffusing Capacity, Respiratory System",200,True,
laboratory_test_name,"Carboxyhemoglobin, Arterial Blood","Carboxyhemoglobin, Arterial Blood",200,True,
laboratory_test_name,"Carcinoembryonic Antigen (CEA), Serum","Carcinoembryonic Antigen (CEA), Serum",200,True,
laboratory_test_name,"Carcinogenic Antigen 125 (CA125), Serum","Carcinogenic Antigen 125 (CA125), Serum",200,True,
laboratory_test_name,"Carcinogenic Antigen 15-3 (CA15-3), Serum","Carcinogenic Antigen 15-3 (CA15-3), Serum",200,True,
laboratory_test_name,"Carcinogenic Antigen 19-9 (CA19-9), Serum","Carcinogenic Antigen 19-9 (CA19-9), Serum",200,True,
laboratory_test_name,"Cardiolipin Antibody, IgG, Serum","Cardiolipin Antibody, IgG, Serum",200,True,
laboratory_test_name,"Cardiolipin Antibody, IgM, Serum","Cardiolipin Antibody, IgM, Serum",200,True,
laboratory_test_name,"Casts, Spot Urine","Casts, Spot Urine",200,True,
laboratory_test_name,"Catecholamines, Fractionated, Urine","Catecholamines, Fractionated, Urine",200,True,
laboratory_test_name,"Catecholamines, Plasma","Catecholamines, Plasma",200,True,
laboratory_test_name,"Catecholamines, Random Urine","Catecholamines, Random Urine",200,True,
laboratory_test_name,"CD10 Cells, Blood","CD10 Cells, Blood",200,True,
laboratory_test_name,"CD103 Cells, Blood","CD103 Cells, Blood",200,True,
laboratory_test_name,"CD11C, Blood","CD11C, Blood",200,True,
laboratory_test_name,"CD14, %, Peripheral Mononuclear Cells (PBMC), Blood","CD14, %, Peripheral Mononuclear Cells (PBMC), Blood",200,True,
laboratory_test_name,"CD16 or CD56/CD3, #, Blood","CD16 or CD56/CD3, #, Blood",200,True,
laboratory_test_name,"CD16 or CD56/CD3, %, Blood","CD16 or CD56/CD3, %, Blood",200,True,
laboratory_test_name,"CD16 or CD56/CD3-, #, Blood","CD16 or CD56/CD3-, #, Blood",200,True,
laboratory_test_name,"CD16 or CD56/CD3-, %, Blood","CD16 or CD56/CD3-, %, Blood",200,True,
laboratory_test_name,CD16/56,CD16/56,200,True,
laboratory_test_name,"CD19 Cells, #, Blood","CD19 Cells, #, Blood",200,True,
laboratory_test_name,"CD19 Cells, %, Blood","CD19 Cells, %, Blood",200,True,
laboratory_test_name,CD19/20,CD19/20,200,True,
laboratory_test_name,"CD2 Cells, %, Blood","CD2 Cells, %, Blood",200,True,
laboratory_test_name,"CD20, #, Blood","CD20, #, Blood",200,True,
laboratory_test_name,"CD20, %, Blood","CD20, %, Blood",200,True,
laboratory_test_name,"CD22 Cells, Antibody, #, Blood","CD22 Cells, Antibody, #, Blood",200,True,
laboratory_test_name,"CD22, #, Blood","CD22, #, Blood",200,True,
laboratory_test_name,"CD25 Cells PE, #, Blood","CD25 Cells PE, #, Blood",200,True,
laboratory_test_name,"CD25 Cells PE, %, Blood","CD25 Cells PE, %, Blood",200,True,
laboratory_test_name,"CD25 Cells, #, Blood","CD25 Cells, #, Blood",200,True,
laboratory_test_name,"CD25 Cells, %, Blood","CD25 Cells, %, Blood",200,True,
laboratory_test_name,"CD3 Cells, #, Blood","CD3 Cells, #, Blood",200,True,
laboratory_test_name,"CD3 Cells, %, Flow Cytometry, Blood","CD3 Cells, %, Flow Cytometry, Blood",200,True,
laboratory_test_name,"CD3/7G7, #, Blood","CD3/7G7, #, Blood",200,True,
laboratory_test_name,"CD3/7G7, %, Blood","CD3/7G7, %, Blood",200,True,
laboratory_test_name,"CD3/CD25 Cells PE, #, Blood","CD3/CD25 Cells PE, #, Blood",200,True,
laboratory_test_name,"CD3/CD25 Cells PE, %, Blood","CD3/CD25 Cells PE, %, Blood",200,True,
laboratory_test_name,"CD3/CD25 Cells, #, Blood","CD3/CD25 Cells, #, Blood",200,True,
laboratory_test_name,"CD3/CD25 Cells, %, Blood","CD3/CD25 Cells, %, Blood",200,True,
laboratory_test_name,"CD3/CD30 Cells, #, Blood","CD3/CD30 Cells, #, Blood",200,True,
laboratory_test_name,"CD3/CD30 Cells, %, Blood","CD3/CD30 Cells, %, Blood",200,True,
laboratory_test_name,"CD3/CD4-/CD8-, #, Blood","CD3/CD4-/CD8-, #, Blood",200,True,
laboratory_test_name,"CD3/CD4-/CD8-, %, Blood","CD3/CD4-/CD8-, %, Blood",200,True,
laboratory_test_name,"CD3/CD8/CD28 Cells, #, Blood","CD3/CD8/CD28 Cells, #, Blood",200,True,
laboratory_test_name,"CD3/CD8/CD28, %, Blood","CD3/CD8/CD28, %, Blood",200,True,
laboratory_test_name,"CD3/CD8/CD57 Cells, #, Blood","CD3/CD8/CD57 Cells, #, Blood",200,True,
laboratory_test_name,"CD3/CD8/CD57, %, Blood","CD3/CD8/CD57, %, Blood",200,True,
laboratory_test_name,"CD3/HLA-DR, #, Blood","CD3/HLA-DR, #, Blood",200,True,
laboratory_test_name,"CD3/HLA-DR, %, Blood","CD3/HLA-DR, %, Blood",200,True,
laboratory_test_name,"CD38 Cells, #, Blood","CD38 Cells, #, Blood",200,True,
laboratory_test_name,"CD4 Cells to CD3 Cells, #, Blood","CD4 Cells to CD3 Cells, #, Blood",200,True,
laboratory_test_name,"CD4 Cells to CD3 Cells, %, Blood","CD4 Cells to CD3 Cells, %, Blood",200,True,
laboratory_test_name,"CD4 Cells to CD8 Cells Ratio, Blood","CD4 Cells to CD8 Cells Ratio, Blood",200,True,
laboratory_test_name,"CD4 Cells, #, Blood","CD4 Cells, #, Blood",200,True,
laboratory_test_name,"CD4 Cells, %, Flow Cytometry, Blood","CD4 Cells, %, Flow Cytometry, Blood",200,True,
laboratory_test_name,"CD4+/CD25+ bright (T regs) Cells, #, Blood","CD4+/CD25+ bright (T regs) Cells, #, Blood",200,True,
laboratory_test_name,"CD4+/CD25+ bright (T regs) Cells, %, Blood","CD4+/CD25+ bright (T regs) Cells, %, Blood",200,True,
laboratory_test_name,"CD4+/CD25+/Foxp3+, #, Blood","CD4+/CD25+/Foxp3+, #, Blood",200,True,
laboratory_test_name,"CD4/7G7 Cells, #, Blood","CD4/7G7 Cells, #, Blood",200,True,
laboratory_test_name,"CD4/7G7 Cells, %, Blood","CD4/7G7 Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD25 Cells, #, Blood","CD4/CD25 Cells, #, Blood",200,True,
laboratory_test_name,"CD4/CD25 Cells, %, Blood","CD4/CD25 Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD25 PE Cells, #, Blood","CD4/CD25 PE Cells, #, Blood",200,True,
laboratory_test_name,"CD4/CD25 PE Cells, %, Blood","CD4/CD25 PE Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD25/CD62L Cells, #, Blood","CD4/CD25/CD62L Cells, #, Blood",200,True,
laboratory_test_name,"CD4/CD25/CD62L Cells, %, Blood","CD4/CD25/CD62L Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD25/CD69 Cells, #, Blood","CD4/CD25/CD69 Cells, #, Blood",200,True,
laboratory_test_name,"CD4/CD25/CD69 Cells, %, Blood","CD4/CD25/CD69 Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD30 Cells, #, Blood","CD4/CD30 Cells, #, Blood",200,True,
laboratory_test_name,"CD4/CD30 Cells, %, Blood","CD4/CD30 Cells, %, Blood",200,True,
laboratory_test_name,"CD4/CD45RA+CD45RO, #, Blood","CD4/CD45RA+CD45RO, #, Blood",200,True,
laboratory_test_name,"CD4/CD45RA+CD45RO, %, Blood","CD4/CD45RA+CD45RO, %, Blood",200,True,
laboratory_test_name,"CD4/CD45RA, #, Blood","CD4/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD4/CD45RA, %, Blood","CD4/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD4/CD45RO, #, Blood","CD4/CD45RO, #, Blood",200,True,
laboratory_test_name,"CD4/CD45RO, %, Blood","CD4/CD45RO, %, Blood",200,True,
laboratory_test_name,"CD4/CD62L, #, Blood","CD4/CD62L, #, Blood",200,True,
laboratory_test_name,"CD4/CD62L, %, Blood","CD4/CD62L, %, Blood",200,True,
laboratory_test_name,"CD4/CD62L-/CD45RA, #, Blood","CD4/CD62L-/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD4/CD62L-/CD45RA, %, Blood","CD4/CD62L-/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD4/CD62L/CD45RA, #, Blood","CD4/CD62L/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD4/CD62L/CD45RA, %, Blood","CD4/CD62L/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD4/HLA-DR, #, Blood","CD4/HLA-DR, #, Blood",200,True,
laboratory_test_name,"CD4/HLA-DR, %, Blood","CD4/HLA-DR, %, Blood",200,True,
laboratory_test_name,"CD45 Cells, #, Blood","CD45 Cells, #, Blood",200,True,
laboratory_test_name,"CD5 Cells, %, Blood","CD5 Cells, %, Blood",200,True,
laboratory_test_name,"CD52 Cells, #, Blood","CD52 Cells, #, Blood",200,True,
laboratory_test_name,"CD7 Cells, #, Blood","CD7 Cells, #, Blood",200,True,
laboratory_test_name,"CD7 Cells, %, Blood","CD7 Cells, %, Blood",200,True,
laboratory_test_name,"CD7-/CD25 PE Cells, #, Blood","CD7-/CD25 PE Cells, #, Blood",200,True,
laboratory_test_name,"CD7-/CD25 PE Cells, %, Blood","CD7-/CD25 PE Cells, %, Blood",200,True,
laboratory_test_name,"CD7/CD25 PE Cells, #, Blood","CD7/CD25 PE Cells, #, Blood",200,True,
laboratory_test_name,"CD7/CD25 PE Cells, %, Blood","CD7/CD25 PE Cells, %, Blood",200,True,
laboratory_test_name,"CD8 Cells, #, Blood","CD8 Cells, #, Blood",200,True,
laboratory_test_name,"CD8 Cells, %, Flow Cytometry, Blood","CD8 Cells, %, Flow Cytometry, Blood",200,True,
laboratory_test_name,"CD8/CD25 PE, #, Blood","CD8/CD25 PE, #, Blood",200,True,
laboratory_test_name,"CD8/CD25 PE, %, Blood","CD8/CD25 PE, %, Blood",200,True,
laboratory_test_name,"CD8/CD25, #, Blood","CD8/CD25, #, Blood",200,True,
laboratory_test_name,"CD8/CD25, %, Blood","CD8/CD25, %, Blood",200,True,
laboratory_test_name,"CD8/CD3, #, Blood","CD8/CD3, #, Blood",200,True,
laboratory_test_name,"CD8/CD3, %, Blood","CD8/CD3, %, Blood",200,True,
laboratory_test_name,"CD8/CD45RA+CD45RO, #, Blood","CD8/CD45RA+CD45RO, #, Blood",200,True,
laboratory_test_name,"CD8/CD45RA+CD45RO, %, Blood","CD8/CD45RA+CD45RO, %, Blood",200,True,
laboratory_test_name,"CD8/CD45RA, #, Blood","CD8/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD8/CD45RA, %, Blood","CD8/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD8/CD45RO, #, Blood","CD8/CD45RO, #, Blood",200,True,
laboratory_test_name,"CD8/CD45RO, %, Blood","CD8/CD45RO, %, Blood",200,True,
laboratory_test_name,"CD8/CD57, #, Blood","CD8/CD57, #, Blood",200,True,
laboratory_test_name,"CD8/CD57, %, Blood","CD8/CD57, %, Blood",200,True,
laboratory_test_name,"CD8/CD62L, #, Blood","CD8/CD62L, #, Blood",200,True,
laboratory_test_name,"CD8/CD62L, %, Blood","CD8/CD62L, %, Blood",200,True,
laboratory_test_name,"CD8/CD62L-/CD45RA, #, Blood","CD8/CD62L-/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD8/CD62L-/CD45RA, %, Blood","CD8/CD62L-/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD8/CD62L/CD45RA, #, Blood","CD8/CD62L/CD45RA, #, Blood",200,True,
laboratory_test_name,"CD8/CD62L/CD45RA, %, Blood","CD8/CD62L/CD45RA, %, Blood",200,True,
laboratory_test_name,"CD8/HLA-DR, #, Blood","CD8/HLA-DR, #, Blood",200,True,
laboratory_test_name,"CD8/HLA-DR, %, Blood","CD8/HLA-DR, %, Blood",200,True,
laboratory_test_name,"CD8beta+/CD69+ Cells, #, Blood","CD8beta+/CD69+ Cells, #, Blood",200,True,
laboratory_test_name,"CD8beta+/CD69+ Cells, %, Blood","CD8beta+/CD69+ Cells, %, Blood",200,True,
laboratory_test_name,"Cell Count, Cerebrospinal Fluid","Cell Count, Cerebrospinal Fluid",200,True,
laboratory_test_name,"Cellularity, %, Bone Marrow","Cellularity, %, Bone Marrow",200,True,
laboratory_test_name,"Centromere, Antibody, Serum","Centromere, Antibody, Serum",200,True,
laboratory_test_name,"CH50 Complement, Serum","CH50 Complement, Serum",200,True,
laboratory_test_name,"Chloride, 24 hour, Urine","Chloride, 24 hour, Urine",200,True,
laboratory_test_name,"Chloride, Serum","Chloride, Serum",200,True,
laboratory_test_name,"Cholestanol, Serum","Cholestanol, Serum",200,True,
laboratory_test_name,"Cholesterol Sulfate, Serum","Cholesterol Sulfate, Serum",200,True,
laboratory_test_name,"Cholesterol to High Density Lipids (HDL), Ratio, Serum","Cholesterol to High Density Lipids (HDL), Ratio, Serum",200,True,
laboratory_test_name,"Cholesterol, Serum","Cholesterol, Serum",200,True,
laboratory_test_name,"Cholesterol, Total, Fasting, Serum","Cholesterol, Total, Fasting, Serum",200,True,
laboratory_test_name,"Chromogranin A, Blood","Chromogranin A, Blood",200,True,
laboratory_test_name,"Chromogranin A, Serum","Chromogranin A, Serum",200,True,
laboratory_test_name,"Chromosome 17 Expression, %, Blood","Chromosome 17 Expression, %, Blood",200,True,
laboratory_test_name,"Chromosome 3 Expression, %, Blood","Chromosome 3 Expression, %, Blood",200,True,
laboratory_test_name,"Chromosome 7 Expression, %, Blood","Chromosome 7 Expression, %, Blood",200,True,
laboratory_test_name,"Chromosome 9p21 Expression, %, Blood","Chromosome 9p21 Expression, %, Blood",200,True,
laboratory_test_name,"Chromosome hematologic, Bone Marrow","Chromosome hematologic, Bone Marrow",200,True,
laboratory_test_name,"Clean Catch Culture, Urine","Clean Catch Culture, Urine",200,True,
laboratory_test_name,"Clostridium tetani toxoid Antibody, IgG, Serum","Clostridium tetani toxoid Antibody, IgG, Serum",200,True,
laboratory_test_name,"Clot Retraction, Blood","Clot Retraction, Blood",200,True,
laboratory_test_name,"Clotting Time, Blood","Clotting Time, Blood",200,True,
laboratory_test_name,"CMV PCR Quantitative Log 10, Blood","CMV PCR Quantitative Log 10, Blood",200,True,
laboratory_test_name,"CO2 (Carbon Dioxide), Exhaled Gas","CO2 (Carbon Dioxide), Exhaled Gas",200,True,
laboratory_test_name,"CO2, Serum","CO2, Serum",200,True,
laboratory_test_name,"Coarse Granular Casts, Spot Urine","Coarse Granular Casts, Spot Urine",200,True,
laboratory_test_name,"Color, Cerebrospinal Fluid","Color, Cerebrospinal Fluid",200,True,
laboratory_test_name,"Color, Urine","Color, Urine",200,True,
laboratory_test_name,"Complement, C3, Serum","Complement, C3, Serum",200,True,
laboratory_test_name,"Complement, C4, Serum","Complement, C4, Serum",200,True,
laboratory_test_name,"Copper, Serum","Copper, Serum",200,True,
laboratory_test_name,"Copper, Urine","Copper, Urine",200,True,
laboratory_test_name,"Corticosterone, Mass Spectrometry, Serum","Corticosterone, Mass Spectrometry, Serum",200,True,
laboratory_test_name,"Cortisol 1, Serum","Cortisol 1, Serum",200,True,
laboratory_test_name,"Cortisol 2, Serum","Cortisol 2, Serum",200,True,
laboratory_test_name,"Cortisol 3, Serum","Cortisol 3, Serum",200,True,
laboratory_test_name,"Cortisol, 24 hour, Urine","Cortisol, 24 hour, Urine",200,True,
laboratory_test_name,"Cortisol, Blood","Cortisol, Blood",200,True,
laboratory_test_name,"Cortisol, Serum","Cortisol, Serum",200,True,
laboratory_test_name,"Creatine Kinase (CK), Serum","Creatine Kinase (CK), Serum",200,True,
laboratory_test_name,"Creatine Phosphokinase (CPK), Serum","Creatine Phosphokinase (CPK), Serum",200,True,
laboratory_test_name,"Creatinine Clearance (CrCl), Cockcroft-Gault, Serum","Creatinine Clearance (CrCl), Cockcroft-Gault, Serum",200,True,
laboratory_test_name,"Creatinine Clearance, 24 hour, Urine","Creatinine Clearance, 24 hour, Urine",200,True,
laboratory_test_name,"Creatinine, Blood","Creatinine, Blood",200,True,
laboratory_test_name,"Creatinine, Plasma","Creatinine, Plasma",200,True,
laboratory_test_name,"Creatinine, Serum","Creatinine, Serum",200,True,
laboratory_test_name,"Creatinine, Spot or Timed Sample, Urine","Creatinine, Spot or Timed Sample, Urine",200,True,
laboratory_test_name,"Crystrals, Spot Urine","Crystrals, Spot Urine",200,True,
laboratory_test_name,"Culture, Blood","Culture, Blood",200,True,
laboratory_test_name,"Culture, Cerebrospinal Fluid","Culture, Cerebrospinal Fluid",200,True,
laboratory_test_name,"Culture, Respiratory Virus, Nasopharynx","Culture, Respiratory Virus, Nasopharynx",200,True,
laboratory_test_name,"Culture, Sputum","Culture, Sputum",200,True,
laboratory_test_name,"Culture, Stool","Culture, Stool",200,True,
laboratory_test_name,"CXCL9, Plasma","CXCL9, Plasma",200,True,
laboratory_test_name,"Cyclic Citrullinated Peptide (CCP), Antibody, Serum","Cyclic Citrullinated Peptide (CCP), Antibody, Serum",200,True,
laboratory_test_name,"Cyclosporine, Blood","Cyclosporine, Blood",200,True,
laboratory_test_name,"Cystatin C, Blood","Cystatin C, Blood",200,True,
laboratory_test_name,"Cytokeratin Fragments 21-1, Serum","Cytokeratin Fragments 21-1, Serum",200,True,
laboratory_test_name,"Cytomegalovirus (CMV) Antibody, IgG, Serum","Cytomegalovirus (CMV) Antibody, IgG, Serum",200,True,
laboratory_test_name,"Cytomegalovirus (CMV) Antibody, IgM, Serum","Cytomegalovirus (CMV) Antibody, IgM, Serum",200,True,
laboratory_test_name,"Cytomegalovirus (CMV) Antibody, Serum","Cytomegalovirus (CMV) Antibody, Serum",200,True,
laboratory_test_name,"Cytomegalovirus (CMV) Antigenemia, Blood","Cytomegalovirus (CMV) Antigenemia, Blood",200,True,
laboratory_test_name,"Cytomegalovirus (CMV), Polymerase Chain Reaction (PCR), Blood","Cytomegalovirus (CMV), Polymerase Chain Reaction (PCR), Blood",200,True,
laboratory_test_name,"Cytomegalovirus, DNA, Polymerase Chain Reaction, Cerebrospinal Fluid","Cytomegalovirus, DNA, Polymerase Chain Reaction, Cerebrospinal Fluid",200,True,
laboratory_test_name,"Cytomegalovirus, DNA, Polymerase Chain Reaction, Throat","Cytomegalovirus, DNA, Polymerase Chain Reaction, Throat",200,True,
laboratory_test_name,"Cytomegalovirus, DNA, Polymerase Chain Reaction, Urine","Cytomegalovirus, DNA, Polymerase Chain Reaction, Urine",200,True,
laboratory_test_name,"D-dimer, Plasma","D-dimer, Plasma",200,True,
laboratory_test_name,"Dako EGFR Pharmdx Immunohistochemical Labeling, Tissue","Dako EGFR Pharmdx Immunohistochemical Labeling, Tissue",200,True,
laboratory_test_name,"Dehydroepiandrosterone (DHEA), Serum","Dehydroepiandrosterone (DHEA), Serum",200,True,
laboratory_test_name,"Dehydroepiandrosterone, Sulfate, Serum","Dehydroepiandrosterone, Sulfate, Serum",200,True,
laboratory_test_name,"Denosumab, Serum","Denosumab, Serum",200,True,
laboratory_test_name,"DIFFERENTIAL Neutrophils, %","DIFFERENTIAL Neutrophils, %",200,True,
laboratory_test_name,"Diffuse Cytoplasmic Anti-Neutrophil Cytoplasmic Antibody, Serum","Diffuse Cytoplasmic Anti-Neutrophil Cytoplasmic Antibody, Serum",200,True,
laboratory_test_name,"Diffusing Capacity % Predicted, Respiratory System","Diffusing Capacity % Predicted, Respiratory System",200,True,
laboratory_test_name,"Diffusing Capacity to Alveolar Ventilation Ratio %, Respiratory System","Diffusing Capacity to Alveolar Ventilation Ratio %, Respiratory System",200,True,
laboratory_test_name,"Diffusing Capacity to Alveolar Ventilation Ratio, Respiratory System","Diffusing Capacity to Alveolar Ventilation Ratio, Respiratory System",200,True,
laboratory_test_name,"Diffusion Capacity Carbon Monoxide (DL) Adjusted, % Predicted, Respiratory System","Diffusion Capacity Carbon Monoxide (DL) Adjusted, % Predicted, Respiratory System",200,True,
laboratory_test_name,"Diffusion Capacity Carbon Monoxide (DL) Adjusted, Respiratory System","Diffusion Capacity Carbon Monoxide (DL) Adjusted, Respiratory System",200,True,
laboratory_test_name,"Diffusion Capacity, Respiratory System","Diffusion Capacity, Respiratory System",200,True,
laboratory_test_name,"Dihydrotestosterone, Serum","Dihydrotestosterone, Serum",200,True,
laboratory_test_name,"Diphtheriae Antibody, Serum","Diphtheriae Antibody, Serum",200,True,
laboratory_test_name,Diptheria vaccine titer,Diptheria vaccine titer,200,True,
laboratory_test_name,"Direct Antiglobulin Test (Coombs), Red Blood Cells","Direct Antiglobulin Test (Coombs), Red Blood Cells",200,True,
laboratory_test_name,"DNA-TCR B Chain, Blood","DNA-TCR B Chain, Blood",200,True,
laboratory_test_name,"Dopamine, 24 hour, Urine","Dopamine, 24 hour, Urine",200,True,
laboratory_test_name,"Dopamine, Plasma","Dopamine, Plasma",200,True,
laboratory_test_name,"Double Negative T (DNT) Cells, #, Blood","Double Negative T (DNT) Cells, #, Blood",200,True,
laboratory_test_name,"Double Negative T (DNT) Cells, %, Blood","Double Negative T (DNT) Cells, %, Blood",200,True,
laboratory_test_name,"Double Strand DNA (DSDNA) Antibody, Serum","Double Strand DNA (DSDNA) Antibody, Serum",200,True,
laboratory_test_name,"EBV PCR Quantitative Log 10, Blood","EBV PCR Quantitative Log 10, Blood",200,True,
laboratory_test_name,"EGFR vXXI Immunohistochemical Labeling, Tissue","EGFR vXXI Immunohistochemical Labeling, Tissue",200,True,
laboratory_test_name,"Endoxifen, Serum/Plasma","Endoxifen, Serum/Plasma",200,True,
laboratory_test_name,"Endoxifen, Tissue","Endoxifen, Tissue",200,True,
laboratory_test_name,"Eosinophilic Myelocytes, %, Bone Marrow","Eosinophilic Myelocytes, %, Bone Marrow",200,True,
laboratory_test_name,"Eosinophils, #, Blood","Eosinophils, #, Blood",200,True,
laboratory_test_name,"Eosinophils, %, Blood","Eosinophils, %, Blood",200,True,
laboratory_test_name,"Epidermal Growth Factor Receptor (EGFR) Mutation, Tissue","Epidermal Growth Factor Receptor (EGFR) Mutation, Tissue",200,True,
laboratory_test_name,"Epinephrine, 24 hour, Urine","Epinephrine, 24 hour, Urine",200,True,
laboratory_test_name,"Epinephrine, Plasma","Epinephrine, Plasma",200,True,
laboratory_test_name,"Epstein Barr Virus (EBV) Antibody, Serum","Epstein Barr Virus (EBV) Antibody, Serum",200,True,
laboratory_test_name,"Epstein Barr Virus (EBV) Nuclear Antibody, Serum","Epstein Barr Virus (EBV) Nuclear Antibody, Serum",200,True,
laboratory_test_name,"Epstein Barr Virus (EBV), Heterophile, IgM, Serum","Epstein Barr Virus (EBV), Heterophile, IgM, Serum",200,True,
laboratory_test_name,"Epstein-Barr Virus (EBV) Early Antigen, Serum","Epstein-Barr Virus (EBV) Early Antigen, Serum",200,True,
laboratory_test_name,"Epstein-Barr Virus (EBV), DNA, #, Polymerase Chain Reaction (PCR), Blood","Epstein-Barr Virus (EBV), DNA, #, Polymerase Chain Reaction (PCR), Blood",200,True,
laboratory_test_name,"Epstein-Barr Virus (EBV), IgM , Serum","Epstein-Barr Virus (EBV), IgM , Serum",200,True,
laboratory_test_name,"Epstein-Barr Virus (EBV), Nuclear Antibody, IgG, Serum","Epstein-Barr Virus (EBV), Nuclear Antibody, IgG, Serum",200,True,
laboratory_test_name,"Epstein-Barr Virus (EBV), Nuclear Antibody, IgM, Serum","Epstein-Barr Virus (EBV), Nuclear Antibody, IgM, Serum",200,True,
laboratory_test_name,"Erythrocyte Sedimentation Rate (ESR), Blood","Erythrocyte Sedimentation Rate (ESR), Blood",200,True,
laboratory_test_name,"Erythropoietin, Serum","Erythropoietin, Serum",200,True,
laboratory_test_name,"Estimated Creatinine Renal Clearance, Urine","Estimated Creatinine Renal Clearance, Urine",200,True,
laboratory_test_name,"Estimated GFR (eGFR), Serum","Estimated GFR (eGFR), Serum",200,True,
laboratory_test_name,Estimated Glomerular Filtration Rate,Estimated Glomerular Filtration Rate,200,True,
laboratory_test_name,"Estradiol, Serum","Estradiol, Serum",200,True,
laboratory_test_name,"Estradiol, Tissue","Estradiol, Tissue",200,True,
laboratory_test_name,"Estrogen Receptor (ER), Serum","Estrogen Receptor (ER), Serum",200,True,
laboratory_test_name,"Expiratory Reserve Volume (ERV), % Predicted, Respiratory System","Expiratory Reserve Volume (ERV), % Predicted, Respiratory System",200,True,
laboratory_test_name,"Expiratory Reserve Volume (ERV), Respiratory System","Expiratory Reserve Volume (ERV), Respiratory System",200,True,
laboratory_test_name,"Expiratory Volume, Respiratory System","Expiratory Volume, Respiratory System",200,True,
laboratory_test_name,"Extractable Nuclear Antigens (ENA) Screen, Blood","Extractable Nuclear Antigens (ENA) Screen, Blood",200,True,
laboratory_test_name,"FAB Marrow Rating, Bone Marrow","FAB Marrow Rating, Bone Marrow",200,True,
laboratory_test_name,"Felbamate, Serum","Felbamate, Serum",200,True,
laboratory_test_name,"Ferritin, Serum","Ferritin, Serum",200,True,
laboratory_test_name,"Fetal Hemoglobin, Blood","Fetal Hemoglobin, Blood",200,True,
laboratory_test_name,"FEV1 to FVC Predicted Ratio, Respiratory System","FEV1 to FVC Predicted Ratio, Respiratory System",200,True,
laboratory_test_name,"FEV1 to FVC Ratio, Post, Respiratory System","FEV1 to FVC Ratio, Post, Respiratory System",200,True,
laboratory_test_name,"FEV1 to FVC Ratio, Pre, Respiratory System","FEV1 to FVC Ratio, Pre, Respiratory System",200,True,
