prop_handle,enum_value,term_value,http_status,passed,notes
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1) Slope, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1), Post, % Change, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1), Post, % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1), Post, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1), Pre, % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume 1 Second (FEV1), Pre, Respiratory System",,200,True,
laboratory_test_name,"Forced Expiratory Volume, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC) % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Post, % Change, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Post, % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Post, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Pre, % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Pre, Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (FVC), Respiratory System",,200,True,
laboratory_test_name,"Forced Vital Capacity (Maximum), Respiratory System",,200,True,
laboratory_test_name,"Fosphenytoin, Serum",,200,True,
laboratory_test_name,"Functional Residual Capacity (FRC), % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Functional Residual Capacity, Respiratory System",,200,True,
laboratory_test_name,Fungitell (Beta-D-Glucan) Assay Qualitative Blood,,200,True,
laboratory_test_name,Fungitell (Beta-D-Glucan) Assay Quantitative Blood,,200,True,
laboratory_test_name,"Gamma Globulin, %, 24 hour, Urine",,200,True,
laboratory_test_name,"Gamma Globulin, Electrophoresis, Random Urine",,200,True,
laboratory_test_name,"Gamma Globulin, Electrophoresis, Timed Urine",,200,True,
laboratory_test_name,"Gamma Globulin, Protein Electrophoresis, Serum",,200,True,
laboratory_test_name,"Gamma Glutamyl Transferase (GGT), Serum",,200,True,
laboratory_test_name,"Gastrin, Serum",,200,True,
laboratory_test_name,"Globulin, Serum",,200,True,
laboratory_test_name,Glomerular filtration rate,,200,True,
laboratory_test_name,"Glomerular Filtration Rate, Manual Calculation, Blood",,200,True,
laboratory_test_name,"Glucagon, Serum",,200,True,
laboratory_test_name,"Glucose Tolerance Test (GTT), Serum",,200,True,
laboratory_test_name,"Glucose, CSF",,200,True,
laboratory_test_name,"Glucose, Estimated Average, Blood",,200,True,
laboratory_test_name,"Glucose, Fasting, Serum",,200,True,
laboratory_test_name,"Glucose, Non-fasting, Serum",,200,True,
laboratory_test_name,"Glucose, Quantitative, 24 hour, Urine",,200,True,
laboratory_test_name,"Glucose, Serum",,200,True,
laboratory_test_name,"Glucose, Spot Urine",,200,True,
laboratory_test_name,"Glucose-6-Phosphate Dehydrogenase (G6PD), Blood",,200,True,
laboratory_test_name,"GMCSF, Serum",,200,True,
laboratory_test_name,H. influenza vaccine titer,,200,True,
laboratory_test_name,"Haptoglobin, Serum",,200,True,
laboratory_test_name,"Helicobactor Pylori Antibody, IgG, Serum",,200,True,
laboratory_test_name,"Hematocrit, %, Blood",,200,True,
laboratory_test_name,"Hemoglobin (Hgb) A1C, Blood",,200,True,
laboratory_test_name,"Hemoglobin, Blood",,200,True,
laboratory_test_name,"Hemoglobin, Spot Urine",,200,True,
laboratory_test_name,"Hepatitis A Virus Antibody (HAV), IgA, Serum",,200,True,
laboratory_test_name,"Hepatitis A Virus Antibody (HAV), IgG, Serum",,200,True,
laboratory_test_name,"Hepatitis A Virus Antibody (HAV), IgM, Serum",,200,True,
laboratory_test_name,"Hepatitis A Virus Antibody (HAV), Total, Serum",,200,True,
laboratory_test_name,"Hepatitis B Antibody, Serum",,200,True,
laboratory_test_name,"Hepatitis B Core (HBC) Antibody, IgG and IgM Total, Serum",,200,True,
laboratory_test_name,"Hepatitis B Core (HBC) Antibody, IgM, Serum",,200,True,
laboratory_test_name,"Hepatitis B Core Antibody, Serum",,200,True,
laboratory_test_name,"Hepatitis B Surface Antigen, Serum",,200,True,
laboratory_test_name,Hepatitis B vaccine titer,,200,True,
laboratory_test_name,"Hepatitis B Viral Load (HBV), DNA, Blood",,200,True,
laboratory_test_name,"Hepatitis B Virus Surface Antibody, Qualitative, Serum",,200,True,
laboratory_test_name,"Hepatitis B Virus Surface Antibody, Quantitative, Serum",,200,True,
laboratory_test_name,"Hepatitis B Virus Surface Antigen, Qualitative, Serum",,200,True,
laboratory_test_name,"Hepatitis B Virus Surface Antigen, Quantitative, Serum",,200,True,
laboratory_test_name,"Hepatitis Be Antigen, Serum",,200,True,
laboratory_test_name,"Hepatitis C Antibody, Serum",,200,True,
laboratory_test_name,"Hepatitis C Virus (HCV) Viral Load, Serum",,200,True,
laboratory_test_name,"Hepatitis C Virus, RNA, Quantitative, Copies/mL, Serum",,200,True,
laboratory_test_name,"Hepatitis C Virus, RNA, Quantitative, IU/mL, Serum",,200,True,
laboratory_test_name,"Hepatitis C Virus, RNA, Reverse Transcriptase (RT), Polymerase Chain Reaction (PCR), Serum",,200,True,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), FISH, Tissue",,200,True,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), IHC, Tissue",,200,True,
laboratory_test_name,"HER2/neu (Human Epidermal Growth Factor Receptor), Serum",,200,True,
laboratory_test_name,"Herpes Simplex Virus (HSV) 1/2, IgM, Serum",,200,True,
laboratory_test_name,"Herpes Simplex Virus 1 (HSV1) IgG, Serum",,200,True,
laboratory_test_name,"Herpes Simplex Virus 2 (HSV2) IgG, Serum",,200,True,
laboratory_test_name,"HHV6, Log 10, PCR, Quantitative, Blood",,200,True,
laboratory_test_name,"HHV6B, PCR, Quantitative, CSF",,200,True,
laboratory_test_name,"High Density Lipoprotein, Cholesterol, Serum",,200,True,
laboratory_test_name,"Histamine, Tissue",,200,True,
laboratory_test_name,"HIV (Human Immunodeficiency Virus) 1/2 Plus O, Antibody, Serum",,200,True,
laboratory_test_name,"HIV Viral Load, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"HIV Viral Load, Serum",,200,True,
laboratory_test_name,"HIV-1 Antibody, Serum",,200,True,
laboratory_test_name,"HIV-2 Antibody, Serum",,200,True,
laboratory_test_name,"HIV1 Log Viral Load, Polymerase Chain Reaction (PCR), Cerebrospinal Fluid",,200,True,
laboratory_test_name,"HIV1 Log Viral Load, Polymerase Chain Reaction (PCR), Plasma",,200,True,
laboratory_test_name,"HIV1, Hepatitis C Virus (HCV), Hepatitis B Virus (HBV), Nucleic Acid Testing (NAT), Donor, Serum",,200,True,
laboratory_test_name,"HIV1, Nucleic Acid Testing (NAT), Serum",,200,True,
laboratory_test_name,"HLA A Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA Antibody Screen, Blood",,200,True,
laboratory_test_name,"HLA B Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA Cw Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA DQB1 Antigen, High Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DQB1 Antigen, Low Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DQB1 Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA DR Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB Antigen, High Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB Antigen, Low Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB1 Antigen, High Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB1 Antigen, Low Resolution, White Blood Cells",,200,True,
laboratory_test_name,"HLA DRB1 Antigen, White Blood Cells",,200,True,
laboratory_test_name,HLA Genotyping,,200,True,
laboratory_test_name,"HLA-A03 Subtype Antigen, White Blood Cells",,200,True,
laboratory_test_name,"HLA-A2 Antigen, White Blood Cells",,200,True,
laboratory_test_name,HLA-A24 Subtype Antigen,,200,True,
laboratory_test_name,HLA-A3 Subtype Antigen,,200,True,
laboratory_test_name,"HLA-DPB, Blood",,200,True,
laboratory_test_name,"Homovanillic Acid (HVA), Urine",,200,True,
laboratory_test_name,"Homovanillic Acid/Creatinine Ratio, Urine",,200,True,
laboratory_test_name,"HTLV1/HTLV2 Antibody, Serum",,200,True,
laboratory_test_name,"Human Anti-Mouse Antibody, Blood",,200,True,
laboratory_test_name,"Human Choriogonadotropin (HCG), Serum",,200,True,
laboratory_test_name,"Human Epididymis Protein 4 (HE4), Serum",,200,True,
laboratory_test_name,"Human Growth Hormone (HGH), Serum",,200,True,
laboratory_test_name,"Human Herpesvirus 6 (HHV6) Viral Load, DNA, Blood",,200,True,
laboratory_test_name,"Human Herpesvirus 6, PCR, Quantitative, Blood",,200,True,
laboratory_test_name,"Human Immunodeficiency Virus (HIV) 1, Antibody, Western Blot, Serum",,200,True,
laboratory_test_name,"Human Immunodeficiency Virus (HIV) 1, Western Blot, Serum",,200,True,
laboratory_test_name,"Human Immunodeficiency Virus (HIV), 1-2 Antibody and Antigen Combination, Blood",,200,True,
laboratory_test_name,"Human Immunodeficiency Virus (HIV), 1-2 Antibody, Serum",,200,True,
laboratory_test_name,"Hyaline Casts, Spot Urine",,200,True,
laboratory_test_name,"IC50 (Half Maximal Inhibitory Concentration), Blood",,200,True,
laboratory_test_name,"IC50 (Half Maximal Inhibitory Concentration), Bone Marrow",,200,True,
laboratory_test_name,"IFN-gamma, Serum",,200,True,
laboratory_test_name,"IGF-1 (Human Growth Hormone), Blood",,200,True,
laboratory_test_name,"IL-17, Serum",,200,True,
laboratory_test_name,"IL-2, Serum",,200,True,
laboratory_test_name,"IL-6, Serum",,200,True,
laboratory_test_name,"Immature Granulocytes (IG), %, Blood",,200,True,
laboratory_test_name,"Immature Granulocytes (IG), Absolute, Number, Blood",,200,True,
laboratory_test_name,"Immunofixation Electrophoresis, Serum",,200,True,
laboratory_test_name,"Immunoglobulin A (IgA), Serum",,200,True,
laboratory_test_name,"Immunoglobulin A, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Immunoglobulin D (IgD), Serum",,200,True,
laboratory_test_name,"Immunoglobulin D, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Immunoglobulin E (IgE), Serum",,200,True,
laboratory_test_name,"Immunoglobulin E, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Immunoglobulin G (IgG), Serum",,200,True,
laboratory_test_name,"Immunoglobulin G, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Immunoglobulin M (IgM), Immunoelectrophoresis, Spot Urine",,200,True,
laboratory_test_name,"Immunoglobulin M (IgM), Serum",,200,True,
laboratory_test_name,"Inhibin A, Blood",,200,True,
laboratory_test_name,"Inhibin B, Blood",,200,True,
laboratory_test_name,"Inspiratory Capacity (IC), % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Inspiratory Capacity (IC), Respiratory System",,200,True,
laboratory_test_name,"Insulin, Fasting, Serum",,200,True,
laboratory_test_name,"Insulin, Serum",,200,True,
laboratory_test_name,"Insulin-life Growth Factor Binding Protein 3, Serum",,200,True,
laboratory_test_name,"Interferon, Serum",,200,True,
laboratory_test_name,"Interleukin 2 s-Receptor-Alpha, Serum",,200,True,
laboratory_test_name,"International Normalized Ratio (INR), Prothrombin Time, Blood",,200,True,
laboratory_test_name,"Iodine, 24 hour, Urine",,200,True,
laboratory_test_name,"Iodine, Concentration, 24 hour, Urine",,200,True,
laboratory_test_name,"Iodine, Free, 24 hour, Urine",,200,True,
laboratory_test_name,"Iron Saturation, Ratio, Serum",,200,True,
laboratory_test_name,"Iron, Serum",,200,True,
laboratory_test_name,"Isavuconazole Level, Plasma",,200,True,
laboratory_test_name,"Kappa Light Chain, Electrophoresis, Serum",,200,True,
laboratory_test_name,"Kappa Light Chain, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Kappa/Lambda Immunoglobulin Free Light Chain Ratio, Serum",,200,True,
laboratory_test_name,"Ketones, Spot Urine",,200,True,
laboratory_test_name,"Ki67, %, Tissue",,200,True,
laboratory_test_name,"KIT (CD117) Gene Mutation, Tissue",,200,True,
laboratory_test_name,"KRAS Gene Mutation,  Tissue",,200,True,
laboratory_test_name,"Lactate Dehydrogenase (LDH), Serum",,200,True,
laboratory_test_name,"Lactate, Blood",,200,True,
laboratory_test_name,"Lactate, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"Lambda Light Chain, Electrophoresis, Serum",,200,True,
laboratory_test_name,"Lambda Light Chain, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Lamotrigine, Serum",,200,True,
laboratory_test_name,"Large Unstained Cells, #, Blood",,200,True,
laboratory_test_name,"Large Unstained Cells, %, Blood",,200,True,
laboratory_test_name,"Leptin, Serum",,200,True,
laboratory_test_name,"Leukocyte Esterase, Spot Urine",,200,True,
laboratory_test_name,"Levetiracetam, Serum",,200,True,
laboratory_test_name,"Light Chain Ratio, Urine",,200,True,
laboratory_test_name,"Lipase, Serum",,200,True,
laboratory_test_name,"Liver Kidney Microsomal Antibody, Serum",,200,True,
laboratory_test_name,"Low Density Lipid (LDL)-High Density Lipid (HDL) Cholesterol Ratio, Serum",,200,True,
laboratory_test_name,"Low Density Lipoproteins, Cholesterol, Serum",,200,True,
laboratory_test_name,"Lupus Anticoagulant, Platelet Poor Plasma",,200,True,
laboratory_test_name,"Lupus Anticoagulant, Staclot, Platelet Poor Plasma",,200,True,
laboratory_test_name,"Luteinizing Hormone (LH), Serum",,200,True,
laboratory_test_name,"Lymphocytes Variants, %, Blood",,200,True,
laboratory_test_name,"Lymphocytes, #, Blood",,200,True,
laboratory_test_name,"Lymphocytes, %, Blood",,200,True,
laboratory_test_name,"Lymphocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Lymphocytes, %, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"Lymphocytes, Variant, #, Blood",,200,True,
laboratory_test_name,"Magnesium, Ionized, Serum",,200,True,
laboratory_test_name,"Magnesium, Serum",,200,True,
laboratory_test_name,"Maximum Forced Expiratory Flow, Respiratory System",,200,True,
laboratory_test_name,"Mean Corpuscular Hemoglobin (MCH), Red Blood Cells",,200,True,
laboratory_test_name,"Mean Corpuscular Hemoglobin Concentration (MCHC), Red Blood Cells",,200,True,
laboratory_test_name,"Mean Corpuscular Volume (MCV), Red Blood Cells",,200,True,
laboratory_test_name,Measured Glomerular Filtration Rate,,200,True,
laboratory_test_name,"Megakaryocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Metamyelocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Metanephrine, 24 hour, Urine",,200,True,
laboratory_test_name,"Metanephrine, Plasma",,200,True,
laboratory_test_name,"Metanephrine, Unconjugated, 24 hour, Urine",,200,True,
laboratory_test_name,"Methemoglobin, %, Arterial Blood",,200,True,
laboratory_test_name,"Methotrexate, CSF",,200,True,
laboratory_test_name,"Methotrexate, Serum",,200,True,
laboratory_test_name,"MGMT (O6-methylguanine-DNA methyltransferase) Immunohistochemical Labeling, Tissue",,200,True,
laboratory_test_name,"MGMT Promoter Methylation, Blood",,200,True,
laboratory_test_name,"MGMT Promoter Methylation, Tissue",,200,True,
laboratory_test_name,"Mitochondrial Antibody, Serum",,200,True,
laboratory_test_name,"Monoclonal Protein, Electrophoresis, Serum",,200,True,
laboratory_test_name,"Monoclonal Protein, Electrophoresis, Urine",,200,True,
laboratory_test_name,"Monoclonal Protein, Immunoelectrophoresis, 24 hour, Urine",,200,True,
laboratory_test_name,"Monoclonal Protein, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Monocytes, #, Blood",,200,True,
laboratory_test_name,"Monocytes, %, Blood",,200,True,
laboratory_test_name,"Monocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Mucous, Spot Urine",,200,True,
laboratory_test_name,"Mullerian inhibiting substance, Serum",,200,True,
laboratory_test_name,"Myelin Basic Protein, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"Myeloblasts, %, Bone Marrow",,200,True,
laboratory_test_name,"Myelocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Myeloperoxidase Ab, Serum",,200,True,
laboratory_test_name,"Myoglobin, Urine",,200,True,
laboratory_test_name,"N1 Acetylspermidine, Tissue",,200,True,
laboratory_test_name,"N1 Acetylspermine, Tissue",,200,True,
laboratory_test_name,"N8 Acetylspermidine, Tissue",,200,True,
laboratory_test_name,"Natural Killer (NK) Cells, #, Blood",,200,True,
laboratory_test_name,"Natural Killer (NK) Cells, %, Blood",,200,True,
laboratory_test_name,"Natural Killer T Cells, #, Blood",,200,True,
laboratory_test_name,"Natural Killer T Cells, %, Blood",,200,True,
laboratory_test_name,"Neuron-Specific Enolase (NSE), Serum",,200,True,
laboratory_test_name,"Neutralizing Antibody BL22, Serum",,200,True,
laboratory_test_name,"Neutralizing Antibody LMB-2, Serum",,200,True,
laboratory_test_name,"Neutrophil Bands, #, Blood",,200,True,
laboratory_test_name,"Neutrophil Bands, %, Blood",,200,True,
laboratory_test_name,"Neutrophilic Myelocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Neutrophils, %, Blood",,200,True,
laboratory_test_name,"Nitrite, Spot Urine",,200,True,
laboratory_test_name,"Nonseparated Short Tandem Repeat Chimerism, %, Bone Marrow",,200,True,
laboratory_test_name,"Nonseparated Short Tandem Repeat Chimerism, %, Whole Blood",,200,True,
laboratory_test_name,"Norepinephrine, 24 hour, Urine",,200,True,
laboratory_test_name,"Norepinephrine, Plasma",,200,True,
laboratory_test_name,"Normetanephrine, 24 hour, Urine",,200,True,
laboratory_test_name,"Normetanephrine, Plasma",,200,True,
laboratory_test_name,"Normoblasts, %, Bone Marrow",,200,True,
laboratory_test_name,"Nuclear Matrix Protein 22 (NMP22), Urine",,200,True,
laboratory_test_name,"Nucleated Cells, Total, Blood",,200,True,
laboratory_test_name,"Nucleated Red Blood Cell (NRBC) Count, %, Blood",,200,True,
laboratory_test_name,"Nucleated Red Blood Cells (NRBC), #, Blood",,200,True,
laboratory_test_name,"Occult Blood (Guaiac), Stool",,200,True,
laboratory_test_name,"Osmolality, 24 hour, Urine",,200,True,
laboratory_test_name,"Osmolality, Serum",,200,True,
laboratory_test_name,"Osteocalcin, Serum",,200,True,
laboratory_test_name,"Other Cell Count, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"Other Prostate Specific Antigen (PSA), Serum",,200,True,
laboratory_test_name,"Oxalate, 24 hour, Urine",,200,True,
laboratory_test_name,"Oxcarbazepine, Serum",,200,True,
laboratory_test_name,"Oxygen Saturation, Arterial Blood",,200,True,
laboratory_test_name,"Oxygen, Partial Pressure, mmHg, Arterial Blood",,200,True,
laboratory_test_name,"P-Selectin, Blood",,200,True,
laboratory_test_name,"pAKT Immunohistochemical Labeling, Tissue",,200,True,
laboratory_test_name,"Pancreatic Polypeptide, Serum",,200,True,
laboratory_test_name,"Parathyroid (Parathyrin intact) Hormone, Serum",,200,True,
laboratory_test_name,"Parathyroid Hormone, Intact, Blood",,200,True,
laboratory_test_name,"Parietal Cell Antibody, Serum",,200,True,
laboratory_test_name,Paroxysmal Nocturnal Hemoglobinuria Flow,,200,True,
laboratory_test_name,"Partial Prothromboplastin Time (PTT), Blood",,200,True,
laboratory_test_name,"Percent Carbon Dioxide (pCO2), Arterial Blood",,200,True,
laboratory_test_name,"Percent Oxygen (pO2), Arterial Blood",,200,True,
laboratory_test_name,"pH, Arterial Blood",,200,True,
laboratory_test_name,"pH, Spot Urine",,200,True,
laboratory_test_name,"pH, Venous Blood",,200,True,
laboratory_test_name,"Phenobarbital, Serum",,200,True,
laboratory_test_name,"Phenytoin, Serum",,200,True,
laboratory_test_name,"Pheresis Bag, #, Platelet",,200,True,
laboratory_test_name,"Pheresis Bag, #, WBC",,200,True,
laboratory_test_name,"Phosphate (inorganic Phosphorus), Serum",,200,True,
laboratory_test_name,"Plasma Cells, %, Bone Marrow",,200,True,
laboratory_test_name,"Plasminogen Activator Inhibitor (PAI-1), Serum",,200,True,
laboratory_test_name,"Plasminogen Activator Inhibitor (PAI-1), Tissue",,200,True,
laboratory_test_name,"Platelet Mean Volume (PMV), Blood",,200,True,
laboratory_test_name,"Platelets, Blood",,200,True,
laboratory_test_name,Pneumococcus vaccine titer,,200,True,
laboratory_test_name,"Polio Virus Antibody, Serum",,200,True,
laboratory_test_name,"Polyclonal Protein, Electrophoresis, Serum",,200,True,
laboratory_test_name,"Polyclonal Protein, Immunoelectrophoresis, Urine",,200,True,
laboratory_test_name,"Polymorphic Basophils, %, Bone Marrow",,200,True,
laboratory_test_name,"Polymorphic Eosinophils, %, Bone Marrow",,200,True,
laboratory_test_name,"Polymorphic Neutrophils, %, Bone Marrow",,200,True,
laboratory_test_name,"Polymorphonuclear Cells (Polys), #, Blood",,200,True,
laboratory_test_name,"Polymorphonuclear Cells (Polys), %, Blood",,200,True,
laboratory_test_name,"Potassium, 24 hour, Urine",,200,True,
laboratory_test_name,"Potassium, Serum",,200,True,
laboratory_test_name,"Prealbumin, Serum",,200,True,
laboratory_test_name,"Primidone, Serum",,200,True,
laboratory_test_name,"Pro Brain Natriuretic Peptide (BNP), Serum",,200,True,
laboratory_test_name,"Procollagen 1, Intact N-terminal peptide (P1NP), Serum",,200,True,
laboratory_test_name,"Progesterone Receptor (PR), Serum",,200,True,
laboratory_test_name,"Progesterone, Serum/Plasma",,200,True,
laboratory_test_name,"Prolactin, Serum",,200,True,
laboratory_test_name,"Prolymphocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Promyelocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Pronormoblasts, %, Bone Marrow",,200,True,
laboratory_test_name,"Prostaglandin E2, Tissue",,200,True,
laboratory_test_name,"Prostate Specific Antigen (PSA), Serum",,200,True,
laboratory_test_name,"Prostate Specific Antigen Free (PSAF), Serum",,200,True,
laboratory_test_name,"Prostate Specific Antigen Free (PSAF)/Prostate Specific Antigen Total (PSAT) Ratio, Blood",,200,True,
laboratory_test_name,"Protein excretion, 24 hour, Urine",,200,True,
laboratory_test_name,"Protein, 24 hour, Urine",,200,True,
laboratory_test_name,"Protein, CSF",,200,True,
laboratory_test_name,"Protein, Qualitative, Urine",,200,True,
laboratory_test_name,"Protein-Albumin Ratio, Urine",,200,True,
laboratory_test_name,"Protein-Creatinine Ratio, Urine",,200,True,
laboratory_test_name,"Proteinase-3 Antibodies, Serum",,200,True,
laboratory_test_name,"Prothrombin Time (PT), Blood",,200,True,
laboratory_test_name,PSA,,200,True,
laboratory_test_name,PT/aPTT,,200,True,
laboratory_test_name,"PTEN Immunohistochemical Labeling, Tissue",,200,True,
laboratory_test_name,"Pulmonary (Lung) Compliance, Respiratory System",,200,True,
laboratory_test_name,"Putrescine, Tissue",,200,True,
laboratory_test_name,"QuantiFERON-TB Gold (QFT), Blood",,200,True,
laboratory_test_name,"Rapid Plasma Reagin (RPR), Serum",,200,True,
laboratory_test_name,"Red Blood Cells (RBC), #, Blood",,200,True,
laboratory_test_name,"Red Blood Cells (RBC), #, Cerebrospinal Fluid",,200,True,
laboratory_test_name,"Red Blood Cells (RBC), Microscopy, #, Spot Urine",,200,True,
laboratory_test_name,"Red Blood Cells (RBC), Microscopy, Spot Urine",,200,True,
laboratory_test_name,"Red Cell Distribution Width (RDW), Red Blood Cells",,200,True,
laboratory_test_name,"Renal Epithelial Cells, Spot Urine",,200,True,
laboratory_test_name,"Renin, Plasma",,200,True,
laboratory_test_name,"Residual Volume to Total Lung Capacity Ratio,  Respiratory System",,200,True,
laboratory_test_name,"Respiratory Volume (RV), % Predicted, Respiratory System",,200,True,
laboratory_test_name,"Reticulocytes, %, Bone Marrow",,200,True,
laboratory_test_name,"Reticulocytes, %, Red Blood Cells",,200,True,
laboratory_test_name,"Reverse Triiodothyronine (T3), Free, Mass Spectrometry, Serum",,200,True,
laboratory_test_name,"Rheumatoid Factor, Serum",,200,True,
laboratory_test_name,"Ribonucleoprotein Extractable Nuclear (RNP) Antibody, Serum",,200,True,
laboratory_test_name,"RPR (Rapid Plasma Reagin), Plasma",,200,True,
laboratory_test_name,"SARS-CoV-2 PCR, NP Swab",,200,True,
laboratory_test_name,"Sequenced Based HLA-B, Blood",,200,True,
laboratory_test_name,"Sequenced Based HLA-C (CW), Blood",,200,True,
laboratory_test_name,"Sequenced Based HLA-DQB1, Blood",,200,True,
laboratory_test_name,"Sequenced Based HLA-DR (DRB), Blood",,200,True,
laboratory_test_name,"Sequenced Based HLA-DR (DRB1), Blood",,200,True,
laboratory_test_name,"Sex hormone binding globulin, Serum",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, %, Other Source",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, %, White Blood Cells",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Clusters of Differentiation 14 (CD14), %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Clusters of Differentiation 19 (CD19), %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Clusters of Differentiation 3 (CD3), %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Donor, Clusters of Differentiation 4 (CD4), %, Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Donor, Clusters of Differentiation 8 (CD8), %, Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Dual Cord, %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, MonoMac, %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Multiple Donor, %, Bone Marrow",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Multiple Donor, %, Other Source",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Multiple Donor, %, White Blood Cells",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Multiple Donor, %, Whole Blood",,200,True,
laboratory_test_name,"Short Tandem Repeat Chimerism, Natural Killers, %, Whole Blood",,200,True,
laboratory_test_name,"Sirolimus (Rapamycin), Blood",,200,True,
laboratory_test_name,"Sjogren's Syndrome-A Extractable Antibody, Serum",,200,True,
laboratory_test_name,"Sjogren's Syndrome-B Extractable Antibody, Serum",,200,True,
laboratory_test_name,"Smith Extractable Nuclear Antibody, Serum",,200,True,
laboratory_test_name,"Sodium, 24 hour, Urine",,200,True,
laboratory_test_name,"Sodium, Serum",,200,True,
laboratory_test_name,"Sodium/Potassium Ratio, Serum",,200,True,
laboratory_test_name,"Specific Gravity, Spot Urine",,200,True,
laboratory_test_name,"Specimen Collection Period, Urine",,200,True,
laboratory_test_name,"Spermidine, Tissue",,200,True,
laboratory_test_name,"Spermine, Tissue",,200,True,
laboratory_test_name,"Squamous Epithelial Cells, Spot Urine",,200,True,
laboratory_test_name,"T lymphocyte Cytotoxic Cells (CTL), Blood",,200,True,
laboratory_test_name,"T Lymphocyte Helper Cells, Blood",,200,True,
laboratory_test_name,"T Lymphocyte Suppressor Cells , Blood",,200,True,
laboratory_test_name,"T Lymphocytes, #, Blood",,200,True,
laboratory_test_name,"T Lymphocytes, %, Blood",,200,True,
laboratory_test_name,"T Lymphocytes, Delayed Hypersensitivity Testing (DTH), Blood",,200,True,
laboratory_test_name,"Tacrolimus, Blood",,200,True,
laboratory_test_name,"Tamoxifen, Serum/Plasma",,200,True,
laboratory_test_name,"Tamoxifen, Tissue",,200,True,
laboratory_test_name,Testosterone,,200,True,
