prop_handle,enum_value,term_value,http_status,passed,notes
toronto_childhood_cancer_staging,Non-rhabdomyosarcoma soft tissue sarcoma Stage III,Non-rhabdomyosarcoma soft tissue sarcoma Stage III,200,True,
toronto_childhood_cancer_staging,Non-rhabdomyosarcoma soft tissue sarcoma Stage IV,Non-rhabdomyosarcoma soft tissue sarcoma Stage IV,200,True,
toronto_childhood_cancer_staging,Ovarian germ cell tumor Stage I,Ovarian germ cell tumor Stage I,200,True,
toronto_childhood_cancer_staging,Ovarian germ cell tumor Stage II,Ovarian germ cell tumor Stage II,200,True,
toronto_childhood_cancer_staging,Ovarian germ cell tumor Stage III,Ovarian germ cell tumor Stage III,200,True,
toronto_childhood_cancer_staging,Ovarian germ cell tumor Stage IV,Ovarian germ cell tumor Stage IV,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage I,Renal tumor (excluding renal cell carcinomas) Stage I,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage II,Renal tumor (excluding renal cell carcinomas) Stage II,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage III,Renal tumor (excluding renal cell carcinomas) Stage III,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage IV,Renal tumor (excluding renal cell carcinomas) Stage IV,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage y-I,Renal tumor (excluding renal cell carcinomas) Stage y-I,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage y-II,Renal tumor (excluding renal cell carcinomas) Stage y-II,200,True,
toronto_childhood_cancer_staging,Renal tumor (excluding renal cell carcinomas) Stage y-III,Renal tumor (excluding renal cell carcinomas) Stage y-III,200,True,
toronto_childhood_cancer_staging,Retinoblastoma Stage 0,Retinoblastoma Stage 0,200,True,
toronto_childhood_cancer_staging,Retinoblastoma Stage I,Retinoblastoma Stage I,200,True,
toronto_childhood_cancer_staging,Retinoblastoma Stage II,Retinoblastoma Stage II,200,True,
toronto_childhood_cancer_staging,Retinoblastoma Stage III,Retinoblastoma Stage III,200,True,
toronto_childhood_cancer_staging,Retinoblastoma Stage IV,Retinoblastoma Stage IV,200,True,
toronto_childhood_cancer_staging,Rhabdomyosarcoma Stage I,Rhabdomyosarcoma Stage I,200,True,
toronto_childhood_cancer_staging,Rhabdomyosarcoma Stage II,Rhabdomyosarcoma Stage II,200,True,
toronto_childhood_cancer_staging,Rhabdomyosarcoma Stage III,Rhabdomyosarcoma Stage III,200,True,
toronto_childhood_cancer_staging,Rhabdomyosarcoma Stage IV,Rhabdomyosarcoma Stage IV,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage I,Testicular germ cell tumor Stage I,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IA,Testicular germ cell tumor Stage IA,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IB,Testicular germ cell tumor Stage IB,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage II,Testicular germ cell tumor Stage II,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIA,Testicular germ cell tumor Stage IIA,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIB,Testicular germ cell tumor Stage IIB,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIC,Testicular germ cell tumor Stage IIC,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage III,Testicular germ cell tumor Stage III,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIIA,Testicular germ cell tumor Stage IIIA,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIIB,Testicular germ cell tumor Stage IIIB,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IIIC,Testicular germ cell tumor Stage IIIC,200,True,
toronto_childhood_cancer_staging,Testicular germ cell tumor Stage IS,Testicular germ cell tumor Stage IS,200,True,
toronto_childhood_cancer_staging,Not Reported,Not Reported,200,True,
laterality,Bilateral,Bilateral,200,True,
laterality,Left,Left,200,True,
laterality,Midline,Midline,200,True,
laterality,Not Applicable,Not Applicable,200,True,
laterality,Not Reported,Not Reported,200,True,
laterality,Not Specified,Not Specified,200,True,
laterality,Right,Right,200,True,
laterality,Unknown,Unknown,200,True,
sex_at_birth,Female,Female,200,True,
sex_at_birth,Intersex,Intersex,200,True,
sex_at_birth,Male,Male,200,True,
sex_at_birth,Not Reported,Not Reported,200,True,
sex_at_birth,Unknown,Unknown,200,True,
sex_at_birth,Don't know,Don't know,200,True,
sex_at_birth,Decline to answer,Decline to answer,200,True,
sex_at_birth,None of these describe me,None of these describe me,200,True,
sex_at_birth,Prefer not to answer,Prefer not to answer,200,True,
file_type,bam,bam,200,True,
file_type,bam_index,bam_index,200,True,
file_type,bai,bai,200,True,
file_type,bcf,bcf,200,True,
file_type,bed,bed,200,True,
file_type,bif,bif,200,True,
file_type,bw,bw,200,True,
file_type,cns,cns,200,True,
file_type,cram,cram,200,True,
file_type,cram_index,cram_index,200,True,
file_type,crai,crai,200,True,
file_type,csi,csi,200,True,
file_type,csv,csv,200,True,
file_type,dicom,dicom,200,True,
file_type,docx,docx,200,True,
file_type,fasta,fasta,200,True,
file_type,fastq,fastq,200,True,
file_type,gvcf,gvcf,200,True,
file_type,html,html,200,True,
file_type,idat,idat,200,True,
file_type,jpg,jpg,200,True,
file_type,json,json,200,True,
file_type,mrxs,mrxs,200,True,
file_type,maf,maf,200,True,
file_type,ndpi,ndpi,200,True,
file_type,nifti,nifti,200,True,
file_type,pdf,pdf,200,True,
file_type,ped,ped,200,True,
file_type,png,png,200,True,
file_type,py,py,200,True,
file_type,rda,rda,200,True,
file_type,rdata,rdata,200,True,
file_type,rds,rds,200,True,
file_type,sas7bdat,sas7bdat,200,True,
file_type,scn,scn,200,True,
file_type,seg,seg,200,True,
file_type,svg,svg,200,True,
file_type,svs,svs,200,True,
file_type,tar,tar,200,True,
file_type,tbi,tbi,200,True,
file_type,tsv,tsv,200,True,
file_type,tif,tif,200,True,
file_type,tiff,tiff,200,True,
file_type,txt,txt,200,True,
file_type,vcf,vcf,200,True,
file_type,vcf_index,vcf_index,200,True,
file_type,vms,vms,200,True,
file_type,vmu,vmu,200,True,
file_type,xls,xls,200,True,
file_type,xlsx,xlsx,200,True,
file_type,xml,xml,200,True,
file_category,programmatic source code,programmatic source code,200,True,
file_category,transformation/mapping,transformation/mapping,200,True,
file_category,output schema,output schema,200,True,
file_category,input source data,input source data,200,True,
anatomic_site,"C76.2 : Abdomen, NOS","C76.2 : Abdomen, NOS",200,True,
anatomic_site,C15.2 : Abdominal esophagus,C15.2 : Abdominal esophagus,200,True,
anatomic_site,"C31.9 : Accessory sinus, NOS","C31.9 : Accessory sinus, NOS",200,True,
anatomic_site,C72.4 : Acoustic nerve,C72.4 : Acoustic nerve,200,True,
anatomic_site,"C74.9 : Adrenal gland, NOS","C74.9 : Adrenal gland, NOS",200,True,
anatomic_site,C24.1 : Ampulla of Vater,C24.1 : Ampulla of Vater,200,True,
anatomic_site,C21.1 : Anal canal,C21.1 : Anal canal,200,True,
anatomic_site,"C02.3 : Anterior 2/3 of tongue, NOS","C02.3 : Anterior 2/3 of tongue, NOS",200,True,
anatomic_site,C04.0 : Anterior floor of mouth,C04.0 : Anterior floor of mouth,200,True,
anatomic_site,C38.1 : Anterior mediastinum,C38.1 : Anterior mediastinum,200,True,
anatomic_site,C10.1 : Anterior surface of epiglottis,C10.1 : Anterior surface of epiglottis,200,True,
anatomic_site,C67.3 : Anterior wall of bladder,C67.3 : Anterior wall of bladder,200,True,
anatomic_site,C11.3 : Anterior wall of nasopharynx,C11.3 : Anterior wall of nasopharynx,200,True,
anatomic_site,"C21.0 : Anus, NOS","C21.0 : Anus, NOS",200,True,
anatomic_site,C75.5 : Aortic body and other paraganglia,C75.5 : Aortic body and other paraganglia,200,True,
anatomic_site,C18.1 : Appendix,C18.1 : Appendix,200,True,
anatomic_site,"C76.4 : Arm, NOS","C76.4 : Arm, NOS",200,True,
anatomic_site,C18.2 : Ascending colon,C18.2 : Ascending colon,200,True,
anatomic_site,"C47.9 : Autonomic nervous system, NOS","C47.9 : Autonomic nervous system, NOS",200,True,
anatomic_site,C50.6 : Axillary tail of breast,C50.6 : Axillary tail of breast,200,True,
anatomic_site,"C76.7 : Back, NOS","C76.7 : Back, NOS",200,True,
anatomic_site,"C01.9 : Base of tongue, NOS","C01.9 : Base of tongue, NOS",200,True,
anatomic_site,"C24.9 : Biliary tract, NOS","C24.9 : Biliary tract, NOS",200,True,
anatomic_site,C67.5 : Bladder neck,C67.5 : Bladder neck,200,True,
anatomic_site,"C67.9 : Bladder, NOS","C67.9 : Bladder, NOS",200,True,
anatomic_site,C42.0 : Blood,C42.0 : Blood,200,True,
anatomic_site,C25.1 : Body of pancreas,C25.1 : Body of pancreas,200,True,
anatomic_site,C60.2 : Body of penis,C60.2 : Body of penis,200,True,
anatomic_site,C16.2 : Body of stomach,C16.2 : Body of stomach,200,True,
anatomic_site,C42.1 : Bone marrow,C42.1 : Bone marrow,200,True,
anatomic_site,"C40.9 : Bone of limb, NOS","C40.9 : Bone of limb, NOS",200,True,
anatomic_site,"C41.9 : Bone, NOS","C41.9 : Bone, NOS",200,True,
anatomic_site,"C41 : BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES","C41 : BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",200,True,
anatomic_site,C41.0 : Bones of skull and face and associated joints,C41.0 : Bones of skull and face and associated joints,200,True,
anatomic_site,C02.1 : Border of tongue,C02.1 : Border of tongue,200,True,
anatomic_site,C71.7 : Brain stem,C71.7 : Brain stem,200,True,
anatomic_site,"C71.9 : Brain, NOS","C71.9 : Brain, NOS",200,True,
anatomic_site,C10.4 : Branchial cleft,C10.4 : Branchial cleft,200,True,
anatomic_site,"C50.9 : Breast, NOS","C50.9 : Breast, NOS",200,True,
anatomic_site,C57.1 : Broad ligament,C57.1 : Broad ligament,200,True,
anatomic_site,C06.0 : Buccal mucosa,C06.0 : Buccal mucosa,200,True,
anatomic_site,"C76.3 : Buttock, NOS","C76.3 : Buttock, NOS",200,True,
anatomic_site,"C16.0 : Cardia, NOS","C16.0 : Cardia, NOS",200,True,
anatomic_site,C75.4 : Carotid body,C75.4 : Carotid body,200,True,
anatomic_site,C72.1 : Cauda equina,C72.1 : Cauda equina,200,True,
anatomic_site,C18.0 : Cecum,C18.0 : Cecum,200,True,
anatomic_site,C72.9 : Central nervous system,C72.9 : Central nervous system,200,True,
anatomic_site,C50.1 : Central portion of breast,C50.1 : Central portion of breast,200,True,
anatomic_site,"C71.6 : Cerebellum, NOS","C71.6 : Cerebellum, NOS",200,True,
anatomic_site,C70.0 : Cerebral meninges,C70.0 : Cerebral meninges,200,True,
anatomic_site,C71.0 : Cerebrum,C71.0 : Cerebrum,200,True,
anatomic_site,C15.0 : Cervical esophagus,C15.0 : Cervical esophagus,200,True,
anatomic_site,C53.9 : Cervix uteri,C53.9 : Cervix uteri,200,True,
anatomic_site,C06.0 : Cheek mucosa,C06.0 : Cheek mucosa,200,True,
anatomic_site,"C76.1 : Chest, NOS","C76.1 : Chest, NOS",200,True,
anatomic_site,"C76.1 : Chest wall, NOS","C76.1 : Chest wall, NOS",200,True,
anatomic_site,C69.3 : Choroid,C69.3 : Choroid,200,True,
anatomic_site,C69.4 : Ciliary body,C69.4 : Ciliary body,200,True,
anatomic_site,C51.2 : Clitoris,C51.2 : Clitoris,200,True,
anatomic_site,C21.2 : Cloacogenic zone,C21.2 : Cloacogenic zone,200,True,
anatomic_site,"C18.9 : Colon, NOS","C18.9 : Colon, NOS",200,True,
anatomic_site,C00.6 : Commissure of lip,C00.6 : Commissure of lip,200,True,
anatomic_site,C69.0 : Conjunctiva,C69.0 : Conjunctiva,200,True,
anatomic_site,"C49.4 : Connective, subcutaneous and other soft tissues of abdomen","C49.4 : Connective, subcutaneous and other soft tissues of abdomen",200,True,
anatomic_site,"C49.0 : Connective, subcutaneous and other soft tissues of head, face, and neck","C49.0 : Connective, subcutaneous and other soft tissues of head, face, and neck",200,True,
anatomic_site,"C49.2 : Connective, subcutaneous and other soft tissues of lower limb and hip","C49.2 : Connective, subcutaneous and other soft tissues of lower limb and hip",200,True,
anatomic_site,"C49.5 : Connective, subcutaneous and other soft tissues of pelvis","C49.5 : Connective, subcutaneous and other soft tissues of pelvis",200,True,
anatomic_site,"C49.3 : Connective, subcutaneous and other soft tissues of thorax","C49.3 : Connective, subcutaneous and other soft tissues of thorax",200,True,
anatomic_site,"C49.6 : Connective, subcutaneous and other soft tissues of trunk, NOS","C49.6 : Connective, subcutaneous and other soft tissues of trunk, NOS",200,True,
anatomic_site,"C49.1 : Connective, subcutaneous and other soft tissues of upper limb and shoulder","C49.1 : Connective, subcutaneous and other soft tissues of upper limb and shoulder",200,True,
anatomic_site,"C49.9 : Connective, subcutaneous and other soft tissues, NOS","C49.9 : Connective, subcutaneous and other soft tissues, NOS",200,True,
anatomic_site,"C69.1 : Cornea, NOS","C69.1 : Cornea, NOS",200,True,
anatomic_site,C54.9 : Corpus uteri,C54.9 : Corpus uteri,200,True,
anatomic_site,C74.0 : Cortex of adrenal gland,C74.0 : Cortex of adrenal gland,200,True,
anatomic_site,"C71.9 : Cranial fossa, NOS","C71.9 : Cranial fossa, NOS",200,True,
anatomic_site,"C72.5 : Cranial nerve, NOS","C72.5 : Cranial nerve, NOS",200,True,
anatomic_site,C75.2 : Craniopharyngeal duct,C75.2 : Craniopharyngeal duct,200,True,
anatomic_site,C62.1 : Descended testis,C62.1 : Descended testis,200,True,
anatomic_site,C18.6 : Descending colon,C18.6 : Descending colon,200,True,
anatomic_site,C67.1 : Dome of bladder,C67.1 : Dome of bladder,200,True,
anatomic_site,"C02.0 : Dorsal surface of tongue, NOS","C02.0 : Dorsal surface of tongue, NOS",200,True,
anatomic_site,C17.0 : Duodenum,C17.0 : Duodenum,200,True,
anatomic_site,C53.0 : Endocervix,C53.0 : Endocervix,200,True,
anatomic_site,"C75.9 : Endocrine gland, NOS","C75.9 : Endocrine gland, NOS",200,True,
anatomic_site,C54.1 : Endometrium,C54.1 : Endometrium,200,True,
anatomic_site,C63.0 : Epididymis,C63.0 : Epididymis,200,True,
anatomic_site,"C15.9 : Esophagus, NOS","C15.9 : Esophagus, NOS",200,True,
anatomic_site,C31.1 : Ethmoid sinus,C31.1 : Ethmoid sinus,200,True,
anatomic_site,C53.1 : Exocervix,C53.1 : Exocervix,200,True,
anatomic_site,C44.2 : External ear,C44.2 : External ear,200,True,
anatomic_site,"C00.2 : External lip, NOS","C00.2 : External lip, NOS",200,True,
anatomic_site,C00.1 : External lower lip,C00.1 : External lower lip,200,True,
anatomic_site,C00.0 : External upper lip,C00.0 : External upper lip,200,True,
anatomic_site,C24.0 : Extrahepatic bile duct,C24.0 : Extrahepatic bile duct,200,True,
anatomic_site,"C69.9 : Eye, NOS","C69.9 : Eye, NOS",200,True,
anatomic_site,C44.1 : Eyelid,C44.1 : Eyelid,200,True,
anatomic_site,C57.0 : Fallopian tube,C57.0 : Fallopian tube,200,True,
anatomic_site,"C57.9 : Female genital tract, NOS","C57.9 : Female genital tract, NOS",200,True,
anatomic_site,"C04.9 : Floor of mouth, NOS","C04.9 : Floor of mouth, NOS",200,True,
anatomic_site,"C76.5 : Foot, NOS","C76.5 : Foot, NOS",200,True,
anatomic_site,C71.1 : Frontal lobe,C71.1 : Frontal lobe,200,True,
anatomic_site,C31.2 : Frontal sinus,C31.2 : Frontal sinus,200,True,
anatomic_site,C16.1 : Fundus of stomach,C16.1 : Fundus of stomach,200,True,
anatomic_site,C54.3 : Fundus uteri,C54.3 : Fundus uteri,200,True,
anatomic_site,C23.9 : Gallbladder,C23.9 : Gallbladder,200,True,
anatomic_site,C16.3 : Gastric antrum,C16.3 : Gastric antrum,200,True,
anatomic_site,"C26.9 : Gastrointestinal tract, NOS","C26.9 : Gastrointestinal tract, NOS",200,True,
anatomic_site,C60.1 : Glans penis,C60.1 : Glans penis,200,True,
anatomic_site,C32.0 : Glottis,C32.0 : Glottis,200,True,
anatomic_site,"C16.6 : Greater curvature of stomach, NOS","C16.6 : Greater curvature of stomach, NOS",200,True,
anatomic_site,"C03.9 : Gum, NOS","C03.9 : Gum, NOS",200,True,
anatomic_site,"C76.4 : Hand, NOS","C76.4 : Hand, NOS",200,True,
anatomic_site,C05.0 : Hard palate,C05.0 : Hard palate,200,True,
anatomic_site,C25.0 : Head of pancreas,C25.0 : Head of pancreas,200,True,
anatomic_site,"C76.0 : Head, face or neck, NOS","C76.0 : Head, face or neck, NOS",200,True,
anatomic_site,C38.0 : Heart,C38.0 : Heart,200,True,
anatomic_site,"C38 : HEART, MEDIASTINUM, AND PLEURA","C38 : HEART, MEDIASTINUM, AND PLEURA",200,True,
anatomic_site,C42 : HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,C42 : HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,200,True,
anatomic_site,"C42.4 : Hematopoietic system, NOS","C42.4 : Hematopoietic system, NOS",200,True,
anatomic_site,C18.3 : Hepatic flexure of colon,C18.3 : Hepatic flexure of colon,200,True,
anatomic_site,C13.1 : Hypopharyngeal aspect of aryepiglottic fold,C13.1 : Hypopharyngeal aspect of aryepiglottic fold,200,True,
anatomic_site,"C13.9 : Hypopharynx, NOS","C13.9 : Hypopharynx, NOS",200,True,
anatomic_site,C17.2 : Ileum,C17.2 : Ileum,200,True,
anatomic_site,C39.9 : Ill-defined sites within respiratory system,C39.9 : Ill-defined sites within respiratory system,200,True,
anatomic_site,"C26.0 : Intestinal tract, NOS","C26.0 : Intestinal tract, NOS",200,True,
anatomic_site,C77.2 : Intra-abdominal lymph nodes,C77.2 : Intra-abdominal lymph nodes,200,True,
anatomic_site,C22.1 : Intrahepatic bile duct,C22.1 : Intrahepatic bile duct,200,True,
anatomic_site,C77.1 : Intrathoracic lymph nodes,C77.1 : Intrathoracic lymph nodes,200,True,
anatomic_site,C25.4 : Islets of Langerhans,C25.4 : Islets of Langerhans,200,True,
anatomic_site,C54.0 : Isthmus uteri,C54.0 : Isthmus uteri,200,True,
anatomic_site,C17.1 : Jejunum,C17.1 : Jejunum,200,True,
anatomic_site,"C64.9 : Kidney, NOS","C64.9 : Kidney, NOS",200,True,
anatomic_site,C51.0 : Labium majus,C51.0 : Labium majus,200,True,
anatomic_site,C51.1 : Labium minus,C51.1 : Labium minus,200,True,
anatomic_site,C69.5 : Lacrimal gland,C69.5 : Lacrimal gland,200,True,
anatomic_site,C32.3 : Laryngeal cartilage,C32.3 : Laryngeal cartilage,200,True,
anatomic_site,C32.0 : Laryngeal commissure,C32.0 : Laryngeal commissure,200,True,
anatomic_site,"C32.9 : Larynx, NOS","C32.9 : Larynx, NOS",200,True,
anatomic_site,C04.1 : Lateral floor of mouth,C04.1 : Lateral floor of mouth,200,True,
anatomic_site,C67.2 : Lateral wall of bladder,C67.2 : Lateral wall of bladder,200,True,
anatomic_site,C11.2 : Lateral wall of nasopharynx,C11.2 : Lateral wall of nasopharynx,200,True,
anatomic_site,C10.2 : Lateral wall of oropharynx,C10.2 : Lateral wall of oropharynx,200,True,
anatomic_site,"C16.5 : Lesser curvature of stomach, NOS","C16.5 : Lesser curvature of stomach, NOS",200,True,
anatomic_site,C02.4 : Lingual tonsil,C02.4 : Lingual tonsil,200,True,
anatomic_site,"C00.9 : Lip, NOS","C00.9 : Lip, NOS",200,True,
anatomic_site,C22.0 : Liver,C22.0 : Liver,200,True,
anatomic_site,C22 : LIVER AND INTRAHEPATIC BILE DUCTS,C22 : LIVER AND INTRAHEPATIC BILE DUCTS,200,True,
anatomic_site,C40.2 : Long bones of lower limb and associated joints,C40.2 : Long bones of lower limb and associated joints,200,True,
anatomic_site,"C40.0 : Long bones of upper limb, scapula and associated joints","C40.0 : Long bones of upper limb, scapula and associated joints",200,True,
anatomic_site,C03.1 : Lower gum,C03.1 : Lower gum,200,True,
anatomic_site,"C76.5 : Lower limb, NOS","C76.5 : Lower limb, NOS",200,True,
anatomic_site,"C34.3 : Lower lobe, lung","C34.3 : Lower lobe, lung",200,True,
anatomic_site,C15.5 : Lower third of esophagus,C15.5 : Lower third of esophagus,200,True,
anatomic_site,C50.3 : Lower-inner quadrant of breast,C50.3 : Lower-inner quadrant of breast,200,True,
anatomic_site,C50.5 : Lower-outer quadrant of breast,C50.5 : Lower-outer quadrant of breast,200,True,
anatomic_site,"C34.9 : Lung, NOS","C34.9 : Lung, NOS",200,True,
anatomic_site,"C77.9 : Lymph node, NOS","C77.9 : Lymph node, NOS",200,True,
anatomic_site,C77.3 : Lymph nodes of axilla or arm,C77.3 : Lymph nodes of axilla or arm,200,True,
anatomic_site,"C77.0 : Lymph nodes of head, face and neck","C77.0 : Lymph nodes of head, face and neck",200,True,
anatomic_site,C77.4 : Lymph nodes of inguinal region or leg,C77.4 : Lymph nodes of inguinal region or leg,200,True,
anatomic_site,C77.8 : Lymph nodes of multiple regions,C77.8 : Lymph nodes of multiple regions,200,True,
anatomic_site,C34.0 : Main bronchus,C34.0 : Main bronchus,200,True,
anatomic_site,"C08.9 : Major salivary gland, NOS","C08.9 : Major salivary gland, NOS",200,True,
anatomic_site,"C63.9 : Male genital organs, NOS","C63.9 : Male genital organs, NOS",200,True,
anatomic_site,C41.1 : Mandible,C41.1 : Mandible,200,True,
anatomic_site,C31.0 : Maxillary sinus,C31.0 : Maxillary sinus,200,True,
anatomic_site,C17.3 : Meckel diverticulum,C17.3 : Meckel diverticulum,200,True,
anatomic_site,"C38.3 : Mediastinum, NOS","C38.3 : Mediastinum, NOS",200,True,
anatomic_site,C74.1 : Medulla of adrenal gland,C74.1 : Medulla of adrenal gland,200,True,
anatomic_site,"C70.9 : Meninges, NOS","C70.9 : Meninges, NOS",200,True,
anatomic_site,C30.1 : Middle ear,C30.1 : Middle ear,200,True,
anatomic_site,"C34.2 : Middle lobe, lung","C34.2 : Middle lobe, lung",200,True,
anatomic_site,C15.4 : Middle third of esophagus,C15.4 : Middle third of esophagus,200,True,
anatomic_site,"C06.9 : Mouth, NOS","C06.9 : Mouth, NOS",200,True,
anatomic_site,"C00.5 : Mucosa of lip, NOS","C00.5 : Mucosa of lip, NOS",200,True,
anatomic_site,C00.4 : Mucosa of lower lip,C00.4 : Mucosa of lower lip,200,True,
anatomic_site,C00.3 : Mucosa of upper lip,C00.3 : Mucosa of upper lip,200,True,
anatomic_site,"C49.9 : Muscle, NOS","C49.9 : Muscle, NOS",200,True,
anatomic_site,C54.2 : Myometrium,C54.2 : Myometrium,200,True,
anatomic_site,C30.0 : Nasal cavity,C30.0 : Nasal cavity,200,True,
anatomic_site,C30 : NASAL CAVITY AND MIDDLE EAR,C30 : NASAL CAVITY AND MIDDLE EAR,200,True,
anatomic_site,"C11.9 : Nasopharynx, NOS","C11.9 : Nasopharynx, NOS",200,True,
anatomic_site,"C72.9 : Nervous system, NOS","C72.9 : Nervous system, NOS",200,True,
anatomic_site,C50.0 : Nipple,C50.0 : Nipple,200,True,
anatomic_site,C71.4 : Occipital lobe,C71.4 : Occipital lobe,200,True,
anatomic_site,C72.2 : Olfactory nerve,C72.2 : Olfactory nerve,200,True,
anatomic_site,C72.3 : Optic nerve,C72.3 : Optic nerve,200,True,
anatomic_site,"C69.6 : Orbit, NOS","C69.6 : Orbit, NOS",200,True,
anatomic_site,"C10.9 : Oropharynx, NOS","C10.9 : Oropharynx, NOS",200,True,
anatomic_site,C76.7 : Other ill-defined sites,C76.7 : Other ill-defined sites,200,True,
anatomic_site,C57.7 : Other specified parts of female genital organs,C57.7 : Other specified parts of female genital organs,200,True,
anatomic_site,C63.7 : Other specified parts of male genital organs,C63.7 : Other specified parts of male genital organs,200,True,
anatomic_site,C25.7 : Other specified parts of pancreas,C25.7 : Other specified parts of pancreas,200,True,
anatomic_site,C56.9 : Ovary,C56.9 : Ovary,200,True,
anatomic_site,C31.8 : Overlapping lesion of accessory sinuses,C31.8 : Overlapping lesion of accessory sinuses,200,True,
anatomic_site,C24.8 : Overlapping lesion of biliary tract,C24.8 : Overlapping lesion of biliary tract,200,True,
anatomic_site,C67.8 : Overlapping lesion of bladder,C67.8 : Overlapping lesion of bladder,200,True,
anatomic_site,"C41.8 : Overlapping lesion of bones, joints and articular cartilage","C41.8 : Overlapping lesion of bones, joints and articular cartilage",200,True,
anatomic_site,"C40.8 : Overlapping lesion of bones, joints and articular cartilage of limbs","C40.8 : Overlapping lesion of bones, joints and articular cartilage of limbs",200,True,
anatomic_site,C71.8 : Overlapping lesion of brain,C71.8 : Overlapping lesion of brain,200,True,
anatomic_site,C72.8 : Overlapping lesion of brain and central nervous system,C72.8 : Overlapping lesion of brain and central nervous system,200,True,
anatomic_site,C50.8 : Overlapping lesion of breast,C50.8 : Overlapping lesion of breast,200,True,
anatomic_site,C53.8 : Overlapping lesion of cervix uteri,C53.8 : Overlapping lesion of cervix uteri,200,True,
anatomic_site,C18.8 : Overlapping lesion of colon,C18.8 : Overlapping lesion of colon,200,True,
anatomic_site,"C49.8 : Overlapping lesion of connective, subcutaneous and other soft tissues","C49.8 : Overlapping lesion of connective, subcutaneous and other soft tissues",200,True,
anatomic_site,C54.8 : Overlapping lesion of corpus uteri,C54.8 : Overlapping lesion of corpus uteri,200,True,
anatomic_site,C26.8 : Overlapping lesion of digestive system,C26.8 : Overlapping lesion of digestive system,200,True,
anatomic_site,C75.8 : Overlapping lesion of endocrine glands and related structures,C75.8 : Overlapping lesion of endocrine glands and related structures,200,True,
anatomic_site,C15.8 : Overlapping lesion of esophagus,C15.8 : Overlapping lesion of esophagus,200,True,
anatomic_site,C69.8 : Overlapping lesion of eye and adnexa,C69.8 : Overlapping lesion of eye and adnexa,200,True,
anatomic_site,C57.8 : Overlapping lesion of female genital organs,C57.8 : Overlapping lesion of female genital organs,200,True,
anatomic_site,C04.8 : Overlapping lesion of floor of mouth,C04.8 : Overlapping lesion of floor of mouth,200,True,
anatomic_site,"C38.8 : Overlapping lesion of heart, mediastinum and pleura","C38.8 : Overlapping lesion of heart, mediastinum and pleura",200,True,
anatomic_site,C13.8 : Overlapping lesion of hypopharynx,C13.8 : Overlapping lesion of hypopharynx,200,True,
anatomic_site,C76.8 : Overlapping lesion of ill-defined sites,C76.8 : Overlapping lesion of ill-defined sites,200,True,
anatomic_site,C32.8 : Overlapping lesion of larynx,C32.8 : Overlapping lesion of larynx,200,True,
anatomic_site,C00.8 : Overlapping lesion of lip,C00.8 : Overlapping lesion of lip,200,True,
anatomic_site,"C14.8 : Overlapping lesion of lip, oral cavity and pharynx","C14.8 : Overlapping lesion of lip, oral cavity and pharynx",200,True,
anatomic_site,C34.8 : Overlapping lesion of lung,C34.8 : Overlapping lesion of lung,200,True,
anatomic_site,C08.8 : Overlapping lesion of major salivary glands,C08.8 : Overlapping lesion of major salivary glands,200,True,
anatomic_site,C63.8 : Overlapping lesion of male genital organs,C63.8 : Overlapping lesion of male genital organs,200,True,
anatomic_site,C11.8 : Overlapping lesion of nasopharynx,C11.8 : Overlapping lesion of nasopharynx,200,True,
anatomic_site,C06.8 : Overlapping lesion of other and unspecified parts of mouth,C06.8 : Overlapping lesion of other and unspecified parts of mouth,200,True,
anatomic_site,C05.8 : Overlapping lesion of palate,C05.8 : Overlapping lesion of palate,200,True,
anatomic_site,C25.8 : Overlapping lesion of pancreas,C25.8 : Overlapping lesion of pancreas,200,True,
anatomic_site,C60.8 : Overlapping lesion of penis,C60.8 : Overlapping lesion of penis,200,True,
